route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9,1,1845,"GLADSTONE",1,"0711",891
9,1,1846,"GLADSTONE",1,"0713",892
9,1,1847,"GLADSTONE",1,"0715",893
9,1,1848,"GLADSTONE",1,"0717",894
9,1,1849,"GLADSTONE",1,"0719",895
9,1,1850,"GLADSTONE",1,"0721",896
9,1,1851,"GLADSTONE",1,"0723",897
9,1,1852,"GLADSTONE",1,"0725",898
9,1,1853,"GLADSTONE",1,"0727",899
9,1,1854,"GLADSTONE",1,"0729",900
9,1,1855,"GLADSTONE",1,"0731",901
9,1,1856,"GLADSTONE",1,"0733",902
9,1,1857,"GLADSTONE",1,"0735",903
9,1,1858,"GLADSTONE",1,"0737",904
9,1,1859,"GLADSTONE",1,"0739",905
9,1,1860,"GLADSTONE",1,"0741",906
9,1,1861,"GLADSTONE",1,"0743",907
9,7,1862,"GLADSTONE",1,"0439",908
9,7,1863,"GLADSTONE",1,"0443",909
9,7,1864,"GLADSTONE",1,"0427",910
9,7,1865,"GLADSTONE",1,"0433",911
9,7,1866,"GLADSTONE",1,"0435",912
9,7,1867,"GLADSTONE",1,"6437",913
9,7,1868,"GLADSTONE",1,"0429",914
9,7,1869,"GLADSTONE",1,"6431",915
9,7,1870,"BERNARDSVILLE",1,"0481",916
9,7,1871,"BERNARDSVILLE",1,"0485",917
9,7,1872,"GLADSTONE",1,"0409",918
9,7,1873,"GLADSTONE",1,"0411",919
9,7,1874,"GLADSTONE",1,"0413",920
9,7,1875,"GLADSTONE",1,"0415",921
9,7,1876,"GLADSTONE",1,"0417",922
9,7,1877,"GLADSTONE",1,"0419",923
9,7,1878,"GLADSTONE",1,"0421",924
9,7,1879,"GLADSTONE",1,"0423",925
9,7,1880,"GLADSTONE",1,"0447",926
9,7,1881,"GLADSTONE",1,"0449",927
9,7,1882,"GLADSTONE",1,"0451",928
9,7,1883,"GLADSTONE",1,"0453",929
9,8,1884,"GLADSTONE",1,"0711",930
9,8,1885,"PEAPACK",1,"8431",931
9,11,1886,"GLADSTONE",1,"0745",932
9,10,1887,"GLADSTONE",1,"0711",933
9,11,1888,"GLADSTONE",1,"0713",934
9,11,1889,"GLADSTONE",1,"0715",935
9,11,1890,"GLADSTONE",1,"0717",936
9,11,1891,"GLADSTONE",1,"0719",937
9,11,1892,"GLADSTONE",1,"0721",938
9,11,1893,"GLADSTONE",1,"0723",939
9,11,1894,"GLADSTONE",1,"0725",940
9,11,1895,"GLADSTONE",1,"0727",941
9,11,1896,"GLADSTONE",1,"0729",942
9,11,1897,"GLADSTONE",1,"0731",943
9,11,1898,"GLADSTONE",1,"0733",944
9,11,1899,"GLADSTONE",1,"0735",945
9,11,1900,"GLADSTONE",1,"0737",946
9,11,1901,"GLADSTONE",1,"0739",947
9,11,1902,"GLADSTONE",1,"0741",948
9,11,1903,"GLADSTONE",1,"0743",949
9,8,1904,"PEAPACK",1,"8433",950
10,6,1905,"NEW YORK PENN STATION",0,"8804",951
10,6,1906,"NEW YORK PENN STATION",0,"8816",952
10,6,1907,"NEW YORK PENN STATION",0,"8800",953
10,6,1908,"NEW YORK PENN STATION",0,"8810",954
10,17,1909,"NEWARK PENN STATION",0,"5800",955
10,1,1910,"NEW YORK PENN STATION",0,"7864",956
10,1,1911,"NEW YORK PENN STATION",0,"7814",957
10,1,1912,"NEW YORK PENN STATION",0,"7818",958
10,1,1913,"NEW YORK PENN STATION",0,"7822",959
10,1,1914,"NEW YORK PENN STATION",0,"7830",960
10,1,1915,"NEW YORK PENN STATION",0,"7834",961
10,1,1916,"NEW YORK PENN STATION",0,"7838",962
10,1,1917,"NEW YORK PENN STATION",0,"7846",963
10,1,1918,"NEW YORK PENN STATION",0,"7850",964
10,1,1919,"NEW YORK PENN STATION",0,"7854",965
10,1,1920,"NEW YORK PENN STATION",0,"7858",966
10,15,1921,"NEW YORK PENN STATION",0,"7800",967
10,1,1922,"NEW YORK PENN STATION",0,"7826",968
10,1,1923,"NEW YORK PENN STATION",0,"7804",969
10,1,1924,"NEW YORK PENN STATION",0,"7808",970
10,1,1925,"NEW YORK PENN STATION",0,"7812",971
10,1,1926,"NEW YORK PENN STATION",0,"7816",972
10,1,1927,"NEW YORK PENN STATION",0,"7820",973
10,1,1928,"NEW YORK PENN STATION",0,"7824",974
10,1,1929,"NEW YORK PENN STATION",0,"7832",975
10,1,1930,"NEW YORK PENN STATION",0,"7844",976
10,1,1931,"NEW YORK PENN STATION",0,"7848",977
10,1,1932,"NEW YORK PENN STATION",0,"7860",978
10,1,1933,"NEW YORK PENN STATION",0,"7868",979
10,1,1934,"NEW YORK PENN STATION",0,"7872",980
10,1,1935,"NEW YORK PENN STATION",0,"7880",981
10,1,1936,"NEW YORK PENN STATION",0,"7852",982
10,1,1937,"NEW YORK PENN STATION",0,"7856",983
10,1,1938,"NEW YORK PENN STATION",0,"7828",984
10,1,1939,"NEW YORK PENN STATION",0,"7840",985
10,1,1940,"NEW YORK PENN STATION",0,"7876",986
10,1,1941,"NEW YORK PENN STATION",0,"7836",987
10,7,1942,"NEW YORK PENN STATION",0,"3918",988
10,7,1943,"NEW YORK PENN STATION",0,"3922",989
10,7,1944,"NEW YORK PENN STATION",0,"3126",990
10,7,1945,"NEW YORK PENN STATION",0,"3716",991
10,7,1946,"NEW YORK PENN STATION",0,"3124",992
10,7,1947,"NEW YORK PENN STATION",0,"3858",993
10,7,1948,"NEW YORK PENN STATION",0,"3154",994
10,7,1949,"NEW YORK PENN STATION",0,"3810",995
10,7,1950,"NEW YORK PENN STATION",0,"3896",996
10,7,1951,"NEW YORK PENN STATION",0,"3722",997
10,7,1952,"NEW YORK PENN STATION",0,"3828",998
10,7,1953,"NEW YORK PENN STATION",0,"3736",999
10,16,1954,"NEW YORK PENN STATION",0,"3800",1000
10,7,1955,"NEW YORK PENN STATION",0,"3834",1001
10,7,1956,"NEW YORK PENN STATION",0,"3862",1002
10,7,1957,"NEW YORK PENN STATION",0,"3700",1003
10,7,1958,"NEW YORK PENN STATION",0,"3102",1004
10,7,1959,"NEW YORK PENN STATION",0,"3812",1005
10,7,1960,"NEW YORK PENN STATION",0,"3866",1006
10,7,1961,"NEW YORK PENN STATION",0,"3838",1007
10,7,1962,"NEW YORK PENN STATION",0,"3840",1008
10,7,1963,"NEW YORK PENN STATION",0,"3846",1009
10,7,1964,"NEW YORK PENN STATION",0,"3850",1010
10,7,1965,"NEW YORK PENN STATION",0,"3860",1011
10,7,1966,"NEW YORK PENN STATION",0,"3868",1012
10,7,1967,"NEW YORK PENN STATION",0,"3874",1013
10,7,1968,"NEW YORK PENN STATION",0,"3876",1014
10,7,1969,"NEW YORK PENN STATION",0,"3880",1015
10,7,1970,"NEW YORK PENN STATION",0,"3892",1016
10,7,1971,"NEW YORK PENN STATION",0,"3806",1017
10,7,1972,"NEW YORK PENN STATION",0,"3814",1018
10,7,1973,"NEW YORK PENN STATION",0,"3818",1019
10,7,1974,"NEW YORK PENN STATION",0,"3844",1020
10,7,1975,"NEW YORK PENN STATION",0,"3852",1021
10,7,1976,"NEW YORK PENN STATION",0,"3856",1022
10,7,1977,"NEW YORK PENN STATION",0,"3864",1023
10,7,1978,"NEW YORK PENN STATION",0,"3882",1024
10,7,1979,"NEW YORK PENN STATION",0,"3886",1025
10,7,1980,"NEW YORK PENN STATION",0,"3836",1026
10,7,1981,"NEW YORK PENN STATION",0,"3842",1027
10,7,1982,"NEW YORK PENN STATION",0,"3830",1028
10,7,1983,"NEW YORK PENN STATION",0,"3848",1029
10,7,1984,"NEW YORK PENN STATION",0,"3872",1030
10,7,1985,"NEW YORK PENN STATION",0,"3888",1031
10,7,1986,"NEW YORK PENN STATION",0,"3738",1032
10,7,1987,"NEW YORK PENN STATION",0,"3742",1033
10,7,1988,"NEW YORK PENN STATION",0,"3984",1034
10,7,1989,"NEW YORK PENN STATION",0,"3910",1035
10,7,1990,"NEW YORK PENN STATION",0,"3936",1036
10,7,1991,"NEW YORK PENN STATION",0,"3914",1037
10,7,1992,"NEW YORK PENN STATION",0,"3706",1038
10,7,1993,"NEW YORK PENN STATION",0,"3870",1039
10,7,1994,"NEW YORK PENN STATION",0,"3932",1040
10,7,1995,"NEW YORK PENN STATION",0,"3920",1041
10,7,1996,"NEW YORK PENN STATION",0,"3924",1042
10,7,1997,"NEW YORK PENN STATION",0,"3926",1043
10,7,1998,"NEW YORK PENN STATION",0,"3930",1044
10,7,1999,"NEW YORK PENN STATION",0,"3710",1045
10,7,2000,"NEW YORK PENN STATION",0,"3704",1046
10,7,2001,"NEW YORK PENN STATION",0,"3708",1047
10,7,2002,"NEW YORK PENN STATION",0,"3934",1048
10,7,2003,"NEW YORK PENN STATION",0,"3954",1049
10,7,2004,"NEW YORK PENN STATION",0,"3718",1050
10,7,2005,"NEW YORK PENN STATION",0,"3712",1051
10,7,2006,"NEW YORK PENN STATION",0,"3714",1052
10,7,2007,"NEW YORK PENN STATION",0,"3720",1053
10,7,2008,"NEW YORK PENN STATION",0,"3808",1054
10,8,2009,"NEW YORK PENN STATION",0,"8804",1055
10,8,2010,"NEW YORK PENN STATION",0,"8700",1056
10,8,2011,"NEW YORK PENN STATION",0,"8800",1057
10,8,2012,"NEW YORK PENN STATION",0,"8810",1058
10,8,2013,"NEW YORK PENN STATION",0,"8816",1059
10,8,2014,"NEW YORK PENN STATION",0,"8890",1060
10,10,2015,"NEW YORK PENN STATION",0,"8700",1061
10,18,2016,"NEW YORK PENN STATION",0,"7800",1062
10,11,2017,"NEW YORK PENN STATION",0,"7814",1063
10,11,2018,"NEW YORK PENN STATION",0,"7822",1064
10,11,2019,"NEW YORK PENN STATION",0,"7830",1065
10,11,2020,"NEW YORK PENN STATION",0,"7834",1066
10,11,2021,"NEW YORK PENN STATION",0,"7838",1067
10,11,2022,"NEW YORK PENN STATION",0,"7846",1068
10,11,2023,"NEW YORK PENN STATION",0,"7850",1069
10,11,2024,"NEW YORK PENN STATION",0,"7854",1070
10,11,2025,"NEW YORK PENN STATION",0,"7858",1071
10,11,2026,"NEW YORK PENN STATION",0,"7826",1072
10,11,2027,"NEW YORK PENN STATION",0,"7808",1073
10,11,2028,"NEW YORK PENN STATION",0,"7812",1074
10,11,2029,"NEW YORK PENN STATION",0,"7816",1075
10,11,2030,"NEW YORK PENN STATION",0,"7820",1076
10,11,2031,"NEW YORK PENN STATION",0,"7824",1077
10,11,2032,"NEW YORK PENN STATION",0,"7832",1078
10,11,2033,"NEW YORK PENN STATION",0,"7844",1079
10,11,2034,"NEW YORK PENN STATION",0,"7848",1080
10,11,2035,"NEW YORK PENN STATION",0,"7860",1081
10,11,2036,"NEW YORK PENN STATION",0,"7864",1082
10,11,2037,"NEW YORK PENN STATION",0,"7868",1083
10,11,2038,"NEW YORK PENN STATION",0,"7872",1084
10,11,2039,"NEW YORK PENN STATION",0,"7880",1085
10,11,2040,"NEW YORK PENN STATION",0,"7852",1086
10,11,2041,"NEW YORK PENN STATION",0,"7856",1087
10,11,2042,"NEW YORK PENN STATION",0,"7828",1088
10,11,2043,"NEW YORK PENN STATION",0,"7840",1089
10,11,2044,"NEW YORK PENN STATION",0,"7876",1090
10,11,2045,"NEW YORK PENN STATION",0,"7836",1091
10,11,2046,"NEW YORK PENN STATION",0,"7800",1092
10,11,2047,"NEW YORK PENN STATION",0,"7818",1093
10,11,2048,"NEW YORK PENN STATION",0,"7804",1094
10,19,2049,"NEWARK PENN STATION",0,"5800",1095
10,18,2050,"NEWARK PENN STATION",0,"5800",1096
10,7,2051,"TRENTON TRANSIT CENTER",1,"3897",1097
10,6,2052,"TRENTON TRANSIT CENTER",1,"8841",1098
10,6,2053,"TRENTON TRANSIT CENTER",1,"8861",1099
10,6,2054,"TRENTON TRANSIT CENTER",1,"8865",1100
10,3,2055,"TRENTON TRANSIT CENTER",1,"7887",1101
10,1,2056,"RAHWAY",1,"7839",1102
10,1,2057,"TRENTON TRANSIT CENTER",1,"7813",1103
10,15,2058,"TRENTON TRANSIT CENTER",1,"7805",1104
10,1,2059,"TRENTON TRANSIT CENTER",1,"7875",1105
10,1,2060,"TRENTON TRANSIT CENTER",1,"7863",1106
10,1,2061,"TRENTON TRANSIT CENTER",1,"7879",1107
10,1,2062,"TRENTON TRANSIT CENTER",1,"7883",1108
10,1,2063,"TRENTON TRANSIT CENTER",1,"7847",1109
10,1,2064,"TRENTON TRANSIT CENTER",1,"7851",1110
10,1,2065,"TRENTON TRANSIT CENTER",1,"7855",1111
10,1,2066,"TRENTON TRANSIT CENTER",1,"7859",1112
10,1,2067,"TRENTON TRANSIT CENTER",1,"7867",1113
10,1,2068,"TRENTON TRANSIT CENTER",1,"7871",1114
10,1,2069,"TRENTON TRANSIT CENTER",1,"7825",1115
10,1,2070,"TRENTON TRANSIT CENTER",1,"7833",1116
10,1,2071,"TRENTON TRANSIT CENTER",1,"7837",1117
10,1,2072,"TRENTON TRANSIT CENTER",1,"7857",1118
10,1,2073,"TRENTON TRANSIT CENTER",1,"7817",1119
10,1,2074,"TRENTON TRANSIT CENTER",1,"7821",1120
10,1,2075,"TRENTON TRANSIT CENTER",1,"7829",1121
10,1,2076,"TRENTON TRANSIT CENTER",1,"7845",1122
10,1,2077,"TRENTON TRANSIT CENTER",1,"7861",1123
10,1,2078,"TRENTON TRANSIT CENTER",1,"7865",1124
10,1,2079,"TRENTON TRANSIT CENTER",1,"7869",1125
10,1,2080,"TRENTON TRANSIT CENTER",1,"7873",1126
10,1,2081,"TRENTON TRANSIT CENTER",1,"7841",1127
10,1,2082,"TRENTON TRANSIT CENTER",1,"7849",1128
10,1,2083,"TRENTON TRANSIT CENTER",1,"7853",1129
10,1,2084,"TRENTON TRANSIT CENTER",1,"7877",1130
10,1,2085,"TRENTON TRANSIT CENTER",1,"7881",1131
10,1,2086,"TRENTON TRANSIT CENTER",1,"7885",1132
10,20,2087,"TRENTON TRANSIT CENTER",1,"7801",1133
10,21,2088,"TRENTON TRANSIT CENTER",1,"7801",1134
10,7,2089,"JERSEY AVE.",1,"3175",1135
10,7,2090,"TRENTON TRANSIT CENTER",1,"3873",1136
10,7,2091,"TRENTON TRANSIT CENTER",1,"3867",1137
10,7,2092,"TRENTON TRANSIT CENTER",1,"3961",1138
10,7,2093,"JERSEY AVE.",1,"3169",1139
10,7,2094,"TRENTON TRANSIT CENTER",1,"3959",1140
10,7,2095,"JERSEY AVE.",1,"3713",1141
10,7,2096,"JERSEY AVE.",1,"3165",1142
10,7,2097,"TRENTON TRANSIT CENTER",1,"3963",1143
10,7,2098,"TRENTON TRANSIT CENTER",1,"3855",1144
10,7,2099,"JERSEY AVE.",1,"3753",1145
10,7,2100,"TRENTON TRANSIT CENTER",1,"3885",1146
10,7,2101,"JERSEY AVE.",1,"3719",1147
10,7,2102,"JERSEY AVE.",1,"3735",1148
10,7,2103,"JERSEY AVE.",1,"3737",1149
10,7,2104,"TRENTON TRANSIT CENTER",1,"3823",1150
10,7,2105,"TRENTON TRANSIT CENTER",1,"3915",1151
10,7,2106,"TRENTON TRANSIT CENTER",1,"3871",1152
10,7,2107,"TRENTON TRANSIT CENTER",1,"3879",1153
10,7,2108,"TRENTON TRANSIT CENTER",1,"3857",1154
10,7,2109,"TRENTON TRANSIT CENTER",1,"3887",1155
10,7,2110,"TRENTON TRANSIT CENTER",1,"3889",1156
10,7,2111,"TRENTON TRANSIT CENTER",1,"3891",1157
10,7,2112,"TRENTON TRANSIT CENTER",1,"3893",1158
10,7,2113,"TRENTON TRANSIT CENTER",1,"3809",1159
10,7,2114,"TRENTON TRANSIT CENTER",1,"3815",1160
10,7,2115,"TRENTON TRANSIT CENTER",1,"3821",1161
10,7,2116,"TRENTON TRANSIT CENTER",1,"3829",1162
10,7,2117,"TRENTON TRANSIT CENTER",1,"3833",1163
10,7,2118,"TRENTON TRANSIT CENTER",1,"3835",1164
10,7,2119,"TRENTON TRANSIT CENTER",1,"3839",1165
10,7,2120,"TRENTON TRANSIT CENTER",1,"3843",1166
10,7,2121,"TRENTON TRANSIT CENTER",1,"3845",1167
10,7,2122,"TRENTON TRANSIT CENTER",1,"3849",1168
10,7,2123,"TRENTON TRANSIT CENTER",1,"3847",1169
10,7,2124,"TRENTON TRANSIT CENTER",1,"3875",1170
10,7,2125,"TRENTON TRANSIT CENTER",1,"3817",1171
10,7,2126,"TRENTON TRANSIT CENTER",1,"3825",1172
10,7,2127,"TRENTON TRANSIT CENTER",1,"3827",1173
10,7,2128,"TRENTON TRANSIT CENTER",1,"3837",1174
10,7,2129,"TRENTON TRANSIT CENTER",1,"3861",1175
10,16,2130,"TRENTON TRANSIT CENTER",1,"3805",1176
10,7,2131,"TRENTON TRANSIT CENTER",1,"3813",1177
10,7,2132,"TRENTON TRANSIT CENTER",1,"3831",1178
10,7,2133,"TRENTON TRANSIT CENTER",1,"3841",1179
10,7,2134,"TRENTON TRANSIT CENTER",1,"3883",1180
10,7,2135,"TRENTON TRANSIT CENTER",1,"3895",1181
10,7,2136,"JERSEY AVE.",1,"3705",1182
10,7,2137,"TRENTON TRANSIT CENTER",1,"3949",1183
10,7,2138,"TRENTON TRANSIT CENTER",1,"3957",1184
10,7,2139,"JERSEY AVE.",1,"3701",1185
10,7,2140,"TRENTON TRANSIT CENTER",1,"3943",1186
10,7,2141,"TRENTON TRANSIT CENTER",1,"3947",1187
10,7,2142,"TRENTON TRANSIT CENTER",1,"3951",1188
10,7,2143,"TRENTON TRANSIT CENTER",1,"3953",1189
10,7,2144,"JERSEY AVE.",1,"3709",1190
10,7,2145,"JERSEY AVE.",1,"3721",1191
10,7,2146,"TRENTON TRANSIT CENTER",1,"3965",1192
10,7,2147,"TRENTON TRANSIT CENTER",1,"3937",1193
10,7,2148,"TRENTON TRANSIT CENTER",1,"3969",1194
10,7,2149,"JERSEY AVE.",1,"3723",1195
10,7,2150,"JERSEY AVE.",1,"3725",1196
10,7,2151,"TRENTON TRANSIT CENTER",1,"3917",1197
10,8,2152,"TRENTON TRANSIT CENTER",1,"8841",1198
10,8,2153,"TRENTON TRANSIT CENTER",1,"8861",1199
10,8,2154,"TRENTON TRANSIT CENTER",1,"8865",1200
10,8,2155,"TRENTON TRANSIT CENTER",1,"8813",1201
10,11,2156,"TRENTON TRANSIT CENTER",1,"7887",1202
10,11,2157,"TRENTON TRANSIT CENTER",1,"7805",1203
10,10,2158,"TRENTON TRANSIT CENTER",1,"7813",1204
10,11,2159,"TRENTON TRANSIT CENTER",1,"7875",1205
10,11,2160,"TRENTON TRANSIT CENTER",1,"7863",1206
10,11,2161,"TRENTON TRANSIT CENTER",1,"7879",1207
10,11,2162,"TRENTON TRANSIT CENTER",1,"7883",1208
10,11,2163,"TRENTON TRANSIT CENTER",1,"7847",1209
10,11,2164,"TRENTON TRANSIT CENTER",1,"7851",1210
10,11,2165,"TRENTON TRANSIT CENTER",1,"7855",1211
10,11,2166,"TRENTON TRANSIT CENTER",1,"7859",1212
10,11,2167,"TRENTON TRANSIT CENTER",1,"7867",1213
10,11,2168,"TRENTON TRANSIT CENTER",1,"7871",1214
10,11,2169,"TRENTON TRANSIT CENTER",1,"7825",1215
10,11,2170,"TRENTON TRANSIT CENTER",1,"7833",1216
10,11,2171,"TRENTON TRANSIT CENTER",1,"7837",1217
10,11,2172,"TRENTON TRANSIT CENTER",1,"7857",1218
10,11,2173,"TRENTON TRANSIT CENTER",1,"7817",1219
10,11,2174,"TRENTON TRANSIT CENTER",1,"7821",1220
10,11,2175,"TRENTON TRANSIT CENTER",1,"7829",1221
10,11,2176,"TRENTON TRANSIT CENTER",1,"7845",1222
10,11,2177,"TRENTON TRANSIT CENTER",1,"7861",1223
10,11,2178,"TRENTON TRANSIT CENTER",1,"7865",1224
10,11,2179,"TRENTON TRANSIT CENTER",1,"7869",1225
10,11,2180,"TRENTON TRANSIT CENTER",1,"7873",1226
10,11,2181,"TRENTON TRANSIT CENTER",1,"7841",1227
10,11,2182,"TRENTON TRANSIT CENTER",1,"7849",1228
10,11,2183,"TRENTON TRANSIT CENTER",1,"7853",1229
10,11,2184,"TRENTON TRANSIT CENTER",1,"7877",1230
10,11,2185,"TRENTON TRANSIT CENTER",1,"7881",1231
10,11,2186,"TRENTON TRANSIT CENTER",1,"7885",1232
10,8,2187,"TRENTON TRANSIT CENTER",1,"8811",1233
10,11,2188,"RAHWAY",1,"7839",1234
10,4,2189,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8751",1235
10,4,2190,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8763",1236
10,4,2191,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8765",1237
10,4,2192,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8767",1238
10,4,2193,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8769",1239
10,4,2194,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8771",1240
10,4,2195,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8773",1241
10,4,2196,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8775",1242
10,5,2197,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8723",1243
10,5,2198,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8725",1244
10,5,2199,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8727",1245
10,5,2200,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8729",1246
10,5,2201,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8731",1247
10,5,2202,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"8733",1248
11,1,2203,"NEW YORK PENN STATION",0,"7268",1249
11,1,2204,"NEW YORK PENN STATION",0,"7272",1250
11,1,2205,"NEW YORK PENN STATION",0,"7276",1251
11,1,2206,"NEW YORK PENN STATION",0,"7232",1252
11,1,2207,"NEW YORK PENN STATION",0,"7252",1253
11,1,2208,"NEW YORK PENN STATION",0,"7256",1254
11,1,2209,"NEW YORK PENN STATION",0,"7224",1255
11,1,2210,"NEW YORK PENN STATION",0,"7240",1256
11,1,2211,"NEW YORK PENN STATION",0,"7220",1257
11,1,2212,"NEW YORK PENN STATION",0,"7228",1258
11,1,2213,"NEW YORK PENN STATION",0,"7236",1259
11,1,2214,"NEW YORK PENN STATION",0,"7260",1260
11,1,2215,"NEW YORK PENN STATION",0,"7264",1261
11,15,2216,"NEW YORK PENN STATION",0,"7200",1262
11,1,2217,"NEW YORK PENN STATION",0,"7204",1263
11,1,2218,"NEW YORK PENN STATION",0,"7208",1264
11,1,2219,"NEW YORK PENN STATION",0,"7212",1265
11,1,2220,"NEW YORK PENN STATION",0,"7244",1266
11,1,2221,"NEW YORK PENN STATION",0,"7248",1267
11,1,2222,"NEW YORK PENN STATION",0,"7216",1268
11,1,2223,"NEW YORK PENN STATION",0,"7632",1269
11,1,2224,"NEW YORK PENN STATION",0,"7620",1270
11,1,2225,"NEW YORK PENN STATION",0,"7624",1271
11,1,2226,"NEW YORK PENN STATION",0,"7652",1272
11,1,2227,"NEW YORK PENN STATION",0,"7656",1273
11,1,2228,"NEW YORK PENN STATION",0,"7660",1274
11,1,2229,"NEW YORK PENN STATION",0,"7668",1275
11,7,2230,"NEW YORK PENN STATION",0,"3512",1276
11,7,2231,"NEW YORK PENN STATION",0,"3312",1277
11,7,2232,"NEW YORK PENN STATION",0,"3504",1278
11,7,2233,"NEW YORK PENN STATION",0,"3514",1279
11,7,2234,"NEW YORK PENN STATION",0,"3502",1280
11,7,2235,"NEW YORK PENN STATION",0,"3506",1281
11,7,2236,"NEW YORK PENN STATION",0,"3508",1282
11,7,2237,"NEW YORK PENN STATION",0,"3516",1283
11,7,2238,"NEW YORK PENN STATION",0,"3272",1284
11,7,2239,"NEW YORK PENN STATION",0,"3218",1285
11,7,2240,"NEW YORK PENN STATION",0,"3230",1286
11,7,2241,"NEW YORK PENN STATION",0,"3202",1287
11,7,2242,"NEW YORK PENN STATION",0,"3270",1288
11,7,2243,"NEW YORK PENN STATION",0,"3276",1289
11,7,2244,"NEW YORK PENN STATION",0,"3222",1290
11,7,2245,"NEW YORK PENN STATION",0,"3224",1291
11,7,2246,"NEW YORK PENN STATION",0,"3208",1292
11,7,2247,"NEW YORK PENN STATION",0,"3204",1293
11,7,2248,"NEW YORK PENN STATION",0,"3210",1294
11,7,2249,"NEW YORK PENN STATION",0,"3236",1295
11,7,2250,"NEW YORK PENN STATION",0,"3278",1296
11,7,2251,"NEW YORK PENN STATION",0,"3284",1297
11,7,2252,"NEW YORK PENN STATION",0,"3252",1298
11,7,2253,"NEW YORK PENN STATION",0,"3266",1299
11,7,2254,"NEW YORK PENN STATION",0,"3288",1300
11,7,2255,"NEW YORK PENN STATION",0,"3240",1301
11,7,2256,"NEW YORK PENN STATION",0,"3256",1302
11,7,2257,"NEW YORK PENN STATION",0,"3248",1303
11,16,2258,"NEW YORK PENN STATION",0,"3200",1304
11,7,2259,"NEW YORK PENN STATION",0,"3234",1305
11,7,2260,"NEW YORK PENN STATION",0,"3260",1306
11,7,2261,"NEW YORK PENN STATION",0,"3244",1307
11,7,2262,"NEW YORK PENN STATION",0,"3292",1308
11,7,2263,"NEW YORK PENN STATION",0,"3320",1309
11,7,2264,"NEW YORK PENN STATION",0,"3228",1310
11,7,2265,"NEW YORK PENN STATION",0,"3326",1311
11,7,2266,"NEW YORK PENN STATION",0,"3598",1312
11,7,2267,"NEW YORK PENN STATION",0,"3510",1313
11,18,2268,"NEW YORK PENN STATION",0,"7200",1314
11,11,2269,"NEW YORK PENN STATION",0,"7232",1315
11,11,2270,"NEW YORK PENN STATION",0,"7252",1316
11,11,2271,"NEW YORK PENN STATION",0,"7256",1317
11,11,2272,"NEW YORK PENN STATION",0,"7224",1318
11,11,2273,"NEW YORK PENN STATION",0,"7240",1319
11,11,2274,"NEW YORK PENN STATION",0,"7220",1320
11,11,2275,"NEW YORK PENN STATION",0,"7228",1321
11,11,2276,"NEW YORK PENN STATION",0,"7236",1322
11,11,2277,"NEW YORK PENN STATION",0,"7260",1323
11,11,2278,"NEW YORK PENN STATION",0,"7268",1324
11,11,2279,"NEW YORK PENN STATION",0,"7264",1325
11,11,2280,"NEW YORK PENN STATION",0,"7272",1326
11,11,2281,"NEW YORK PENN STATION",0,"7212",1327
11,11,2282,"NEW YORK PENN STATION",0,"7244",1328
11,11,2283,"NEW YORK PENN STATION",0,"7248",1329
11,11,2284,"NEW YORK PENN STATION",0,"7276",1330
11,11,2285,"NEW YORK PENN STATION",0,"7216",1331
11,11,2286,"NEW YORK PENN STATION",0,"7632",1332
11,11,2287,"NEW YORK PENN STATION",0,"7624",1333
11,11,2288,"NEW YORK PENN STATION",0,"7652",1334
11,11,2289,"NEW YORK PENN STATION",0,"7656",1335
11,11,2290,"NEW YORK PENN STATION",0,"7660",1336
11,11,2291,"NEW YORK PENN STATION",0,"7668",1337
11,8,2292,"NEW YORK PENN STATION",0,"8202",1338
11,11,2293,"NEW YORK PENN STATION",0,"7200",1339
11,11,2294,"NEW YORK PENN STATION",0,"7204",1340
11,11,2295,"NEW YORK PENN STATION",0,"7208",1341
11,11,2296,"NEW YORK PENN STATION",0,"7620",1342
11,15,2297,"LONG BRANCH",1,"7205",1343
11,15,2298,"LONG BRANCH",1,"7201",1344
11,1,2299,"LONG BRANCH",1,"7217",1345
11,1,2300,"LONG BRANCH",1,"7241",1346
11,1,2301,"LONG BRANCH",1,"7273",1347
11,1,2302,"LONG BRANCH",1,"7277",1348
11,1,2303,"LONG BRANCH",1,"7285",1349
11,1,2304,"LONG BRANCH",1,"7225",1350
11,1,2305,"LONG BRANCH",1,"7229",1351
11,1,2306,"LONG BRANCH",1,"7237",1352
